doi,polymer(s),is_solvent_blend,solvent(s),solvent_components,solution_concentration,solution_concentration_unit,needle_type,needle_diameter_g,collector_type,rotation_speed_rpm,voltage_kv,flow_rate_ml/h,tip_collector_distance_cm,temperature_c,humidity_%,was_formation_stable,fiber_diameter_nm,fiber_diameter_variation_nm,tail_observation
https://doi.org/10.1002/app.52131,PCL,TRUE,CHLOROFORM-ETHANOL,"[{""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ETHANOL"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,20,Flat,,12,0.3,13.5,21,55,TRUE,602,365,FALSE
https://doi.org/10.1002/app.52131,PCL,TRUE,CHLOROFORM-ETHANOL,"[{""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ETHANOL"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,20,Flat,,15,0.1,13.5,21,55,TRUE,616,326,FALSE
https://doi.org/10.1002/app.25464,PDLLA,FALSE,ACETONE,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,25,Flat,,15,1.8,15,25,47.5,TRUE,187,23,FALSE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,22,Flat,,15,5.4,15,25,47.5,TRUE,468,140,FALSE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 75.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 25.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,20,Flat,,15,9,15,25,47.5,TRUE,1000,221,FALSE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,20,Flat,,20,5.4,15,25,47.5,TRUE,118,30,FALSE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 75.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 25.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,25,Flat,,20,9,15,25,47.5,TRUE,803,193,FALSE
https://doi.org/10.1002/app.25464,PDLLA,FALSE,ACETONE,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,22,Flat,,20,1.8,15,25,47.5,TRUE,238,87,FALSE
https://doi.org/10.1002/app.25464,PDLLA,FALSE,ACETONE,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,22,Flat,,25,9,15,25,47.5,TRUE,86,29,FALSE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,20,Flat,,25,1.8,15,25,47.5,TRUE,223,69,FALSE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 75.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 25.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,25,Flat,,25,5.4,15,25,47.5,TRUE,2500,338,TRUE
https://doi.org/10.1002/app.25464,PDLLA,FALSE,ACETONE,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,20,Flat,,15,9,15,25,47.5,TRUE,1000,267,FALSE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,25,Flat,,15,1.8,15,25,47.5,TRUE,1500,304,TRUE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 75.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 25.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,20,Flat,,20,1.8,15,25,47.5,TRUE,217,81,FALSE
https://doi.org/10.1002/app.25464,PDLLA,FALSE,ACETONE,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,25,Flat,,20,5.4,15,25,47.5,TRUE,152,54,FALSE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,22,Flat,,20,9,15,25,47.5,TRUE,2550,353,TRUE
https://doi.org/10.1002/app.25464,PDLLA,TRUE,ACETONE-CHLOROFORM,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 75.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""CHLOROFORM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 25.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,22,Flat,,25,1.8,15,25,47.5,TRUE,845,202,FALSE
https://doi.org/10.1002/app.25464,PDLLA,FALSE,ACETONE,"[{""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,20,Flat,,25,5.4,15,25,47.5,TRUE,1560,238,TRUE
DOI:10.1002/polb.21380,PET,TRUE,TFA-DSM,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DSM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,201,62,FALSE
DOI:10.1002/polb.21380,PET,TRUE,TFA-DSM,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DSM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,496,235,FALSE
DOI:10.1002/polb.21380,PET,TRUE,TFA-DSM,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DSM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,729,273,FALSE
DOI:10.1002/polb.21380,PET,TRUE,TFA-DSM,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DSM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,209,62,FALSE
DOI:10.1002/polb.21380,PET,TRUE,TFA-DSM,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DSM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,374,152,FALSE
DOI:10.1002/polb.21380,PET,TRUE,TFA-DSM,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DSM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,625,224,FALSE
DOI:10.1002/polb.21380,PET,TRUE,TFA-DSM,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DSM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,215,56,FALSE
DOI:10.1002/polb.21380,PET,TRUE,TFA-DSM,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DSM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,420,224,FALSE
DOI:10.1002/polb.21380,PET,TRUE,TFA-DSM,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DSM"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,544,325,FALSE
DOI:10.1002/polb.21380,PET,FALSE,TFA,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,194,48,FALSE
DOI:10.1002/polb.21380,PET,FALSE,TFA,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,330,146,FALSE
DOI:10.1002/polb.21380,PET,FALSE,TFA,"[{""solventName"": ""TFA"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,18,Rolling Drum,900,26,0.2,12,20,47,TRUE,505,383,FALSE
https://doi.org/10.1016/j.polymer.2014.06.032,PLA,TRUE,AC-DMF,"[{""solventName"": ""AC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,22,Flat,,20,1,15,20,45,TRUE,210,36,FALSE
https://doi.org/10.1016/j.polymer.2014.06.032,PLA,TRUE,AC-DMF,"[{""solventName"": ""AC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,22,Flat,,20,1,15,20,45,TRUE,316,69,FALSE
https://doi.org/10.1016/j.polymer.2014.06.032,PLA,TRUE,AC-DMF,"[{""solventName"": ""AC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,22,Flat,,20,1,15,20,45,TRUE,272,58,FALSE
https://doi.org/10.1016/j.polymer.2014.06.032,PLA,TRUE,AC-DMF,"[{""solventName"": ""AC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,22,Flat,,20,1,15,20,45,TRUE,557,176,FALSE
https://doi.org/10.1016/j.polymer.2014.06.032,PLA,TRUE,AC-DMF,"[{""solventName"": ""AC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",5,w/v%,Single Needle,22,Flat,,20,1,15,18,45,TRUE,223,57,FALSE
https://doi.org/10.1016/j.polymer.2014.06.032,PLA,TRUE,AC-DMF,"[{""solventName"": ""AC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",7.5,w/v%,Single Needle,22,Flat,,20,1,15,18,45,TRUE,303,88,FALSE
https://doi.org/10.1016/j.polymer.2014.06.032,PLA,TRUE,AC-DMF,"[{""solventName"": ""AC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",12.5,w/v%,Single Needle,22,Flat,,20,1,15,18,45,TRUE,462,125,FALSE
https://doi.org/10.1016/j.polymer.2014.06.032,PLA,TRUE,AC-DMF,"[{""solventName"": ""AC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,22,Flat,,20,1,15,18,45,TRUE,685,206,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,481,93,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,958,200,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,1470,256,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,373,112,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,1229,319,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,2370,445,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",25,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,1882,277,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,367,120,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,922,274,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,2788,374,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",25,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,1872,233,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,351,97,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,942,171,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,1376,272,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",25,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,2661,529,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",30,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,4284,413,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,292,48,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,942,248,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,1534,366,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",25,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,1656,218,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",30,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,3803,596,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,191,35,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,443,86,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,1017,173,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",25,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,1552,273,TRUE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,181,46,FALSE
https://doi.org/10.1016/j.polymer.2008.09.025,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,26,Flat,,15,1,10,22,45,TRUE,490,83,FALSE
https://doi.org/10.1002/adv.21947,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",18,wt%,Single Needle,22,Flat,,17,0.3,16,23,45,TRUE,312,,FALSE
ÃÂ https://doi.org/10.3390/ma8052718,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",23,wt%,Single Needle,22,Rolling Drum,80,15,3.75,15,25,13,TRUE,1200,50,FALSE
https://doi.org/10.1002/adv.21947,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",18,wt%,Single Needle,22,Rolling Drum,20,14,0.3,20,23,45,TRUE,436,,FALSE
https://doi.org/10.1002/adv.21947,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",18,wt%,Single Needle,22,Rolling Drum,20,17,0.3,16,23,45,TRUE,337,,FALSE
https://doi.org/10.1002/adv.21947,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",18,wt%,Single Needle,22,Rolling Drum,20,17,0.3,16,23,45,TRUE,311,,FALSE
https://doi.org/10.1002/adv.21947,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",18,wt%,Single Needle,22,Rolling Drum,20,17,0.3,16,23,45,TRUE,341,,FALSE
https://doi.org/10.1002/adv.21947,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",21,wt%,Single Needle,22,Rolling Drum,20,14,0.3,16,23,45,TRUE,541,,FALSE
https://doi.org/10.1002/adv.21947,PS,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",18,wt%,Single Needle,22,Rolling Drum,20,17,0.3,16,23,45,TRUE,354,,FALSE
